logFC..ML...LL	logFC..HL...LL	logCPM	F	PValue	FDR
KAF5827241	1.26067443092084	0.0596279884763234	2.19514830548103	12.2211456461259	0.00153086886802664	0.00482298566623593
KAF5834472	1.61979533526601	-2.0500159769212	1.52337309786519	12.2184264605652	0.00153217733779854	0.00482529260125047
KAF5840465	0.0838333521131571	-1.18568870348385	2.05303901703866	12.2128930901246	0.00153484406356029	0.00483187375498267
KAF5834271	-0.0554397586524326	-0.769412439920568	2.55524288085759	12.2055683022253	0.001538382554832	0.00484119335368777
KAF5826385	-0.00943321153448276	-1.58933213263497	1.15803319496493	12.1906887969531	0.00154560026091393	0.00486207985908836
KAF5838731	-0.0353280087911272	0.350529843389043	5.62119665818849	12.174664313806	0.0015534180517053	0.00488483768868952
KAF5828085	-0.0873227918205902	0.118250644215753	13.1604926851355	12.1734499643723	0.00155401238823504	0.00488487227442953
KAF5835195	0.768780531298969	-0.557793665876881	1.78261784937659	12.1560928970277	0.00156253678372398	0.00490982477557396
KAF5835415	-0.176110983967529	-0.733743798974195	3.63817972309811	12.1547926150366	0.00156317759371908	0.00490999593766076
KAF5835635	1.1601156825611	-1.63198984261932	-0.378362059099723	12.1504648137299	0.00156531266974291	0.00491485875381594
KAF5842686	0.915484737637502	-0.707414677525646	1.26794606569977	12.1355595358658	0.0015726923843742	0.00493617917044587
KAF5829078	0.101662272216268	-0.733373221651373	3.41069211602877	12.1326989467363	0.00157411336946038	0.00493878806888767
KAF5843103	1.51286031231542	-1.61359918298363	-0.767407986870905	12.1270862491155	0.00157690585215544	0.00494434367645281
KAF5830036	1.67145288158214	-1.03722128522783	0.86895594974532	12.1267668097841	0.00157706495818073	0.00494434367645281
KAF5838329	1.03008140816135	-0.701184678690123	0.549920469660766	12.0909923127975	0.00159500380893264	0.00499871328443185
KAF5831336	0.21234553266391	-0.167210211142694	6.59132447970222	12.0874237758746	0.00159680638214897	0.00500249032701665
ACS95105	-0.0560832835638759	-0.827924808909016	7.19752346980394	12.05992188171	0.0016107792491666	0.00504437749907296
KAF5840216	-0.0529278487331036	-0.424018063347756	6.94211332758926	12.0575721960222	0.00161197972067242	0.00504624978725638
KAF5835697	-0.0669182824665794	-0.535411417406585	4.33731496367204	12.0558918647499	0.00161283886085097	0.00504705254886623
KAF5843038	0.114979060357252	-0.413413399143345	5.41893661165709	12.0540872452871	0.00161376214971577	0.00504805537606272
KAF5827271	-0.58556332558309	-0.359416861265153	5.36146609572151	12.0463981668349	0.00161770306473109	0.00505849345185144
KAF5836725	0.998778016179287	-0.883356879775136	1.20186166885945	12.0297108051337	0.00162629499634564	0.00508224637529884
KAF5842448	0.463734427930802	-1.11989277679055	1.55449452479175	12.0292886501624	0.00162651305060914	0.00508224637529884
KAF5843091	0.0378448896311854	-1.11803202953445	3.12881831987804	12.0254762879521	0.00162848379855375	0.00508650627716864
KAF5833758	-0.55129223553155	0.122511501684955	4.46250755906089	12.0222546795347	0.00163015135876735	0.00508981636029745
KAF5832986	0.653098181613	-0.527174181395696	2.36832457638262	11.9935524151365	0.00164509733024978	0.00513456766437259
KAF5838841	0.557673044863141	-0.399754202919544	4.08098461560951	11.9876653339186	0.00164818280517307	0.00514228122597588
KAF5836155	-0.125474869363501	0.0501793691237492	14.2187992129435	11.9852133942469	0.00164946990158519	0.00514438024427352
KAF5825301	0.095025301847229	-1.05537293793836	3.48352893391273	11.9812461467526	0.00165155493831791	0.00514801903405209
KAF5831738	-0.134844703912084	-0.77524335334517	3.86869408255977	11.9805472806163	0.00165192255792083	0.00514801903405209
KAF5843109	0.786159781283093	-0.36381936022869	2.35779927870235	11.9794861663046	0.00165248091276953	0.00514801903405209
KAF5828936	0.484847830422723	-0.30681893282358	4.05984876061212	11.9614495009529	0.00166200585639452	0.00517576684323082
KAF5826792	0.581196239297727	-0.309039234953618	2.43936439615283	11.9547970184361	0.00166553527613206	0.00518482988934197
KAF5830471	-0.236002648225439	-0.922581745841331	2.6844620562113	11.9434965610458	0.00167155090992066	0.00520162293559109
KAF5827145	1.57002329925715	-2.28363966235355	-0.252267434632317	11.9413505303302	0.00167269620951848	0.00520325336497317
KAF5839287	-0.515392940231028	-0.749367140205094	4.42855849321021	11.9396684257819	0.00167359456634798	0.00520411470426959
KAF5835036	0.0457517297933915	-0.830911214890905	2.77347234503574	11.9373928185003	0.00167481079869718	0.00520461967880243
KAF5841767	0.0152964101451511	-0.464846843974036	5.38942491520816	11.9370389845661	0.00167500000410467	0.00520461967880243
KAF5840255	-0.509866572952708	-0.506648449378389	4.077316284142	11.923342720732	0.00168234319784571	0.00522549775176556
KAF5837865	0.695070297190907	-0.740260506807983	1.02627341235853	11.9183265507856	0.00168504208446801	0.0052319400872581
KAF5838984	0.267048549823614	-1.28157875737999	1.95982841930354	11.9009985798582	0.00169440452220742	0.00525905984765194
KAF5828016	-0.516788041603331	0.0579674550755655	4.60049019407269	11.8970864934423	0.00169652672851792	0.00526369574828051
KAF5838013	-0.120867042540589	0.068411259649203	12.3328662102141	11.8936587478894	0.00169838876777602	0.00526752131161347
KAF5835729	0.611427891500223	-1.62061068001318	-0.0837879181894564	11.8921284170378	0.00169922086041999	0.00526815086455277
KAF5833441	0.417192114626266	-0.287739511939467	3.71047305007137	11.8835236031771	0.00170390854517993	0.00528072914779302
KAF5841380	0.48845177856252	-0.397208201594287	3.75605018345221	11.8745988417652	0.00170878664057084	0.00529388802372928
KAF5826123	0.68876811156784	-1.81822390261856	2.62835637617284	11.8695559394591	0.00171155026730412	0.00530048888254611
KAF5828799	-0.41903909836208	0.145325592571844	4.74433681125166	11.8629025766702	0.00171520452786897	0.00530984203932524
KAF5833487	2.22587820961744	0.526467394671966	-0.26433345713743	11.8602672931886	0.00171665446006012	0.0053123667585157
KAF5828080	0.269782561126487	0.123078226547925	8.84198853710904	11.8373455892749	0.00172932709307308	0.00534960660413521
KAF5830802	1.56172891743681	0.0981087115467123	1.23977108234641	11.8344845744467	0.0017309165789678	0.00535254631915671
KAF5835794	-0.0530778510438875	-0.808836662639212	2.72327257929805	11.8092637513222	0.00174500318986799	0.00539411469618108
KAF5832449	-0.113550774104725	-0.684538800467972	6.16237992597905	11.8023731488947	0.0017488752767632	0.00540408913934134
KAF5842921	-0.825994760196767	-0.138532391802762	2.99014081712722	11.8002022644475	0.00175009727499638	0.00540587037285862
KAF5830908	0.906601190539837	-1.34173661351934	1.09236294083304	11.7979280432962	0.00175137852132707	0.00540783323657554
KAF5834769	0.347100078268514	-0.317009382946609	4.23923067729418	11.7934676661058	0.0017538946119247	0.00541360614827034
KAF5830165	-0.379837348744198	-4.2679843726353	-0.279222202498841	11.7919236673576	0.00175476657125451	0.00541430186723849
KAF5831284	0.508931973164684	-1.77348451858555	0.959720813957634	11.7906319564297	0.00175549644586422	0.00541455883523646
KAF5828138	0.993585518788099	0.802352712134081	2.36964091972312	11.7719334833423	0.00176610210538327	0.00544526473876269
KAF5831716	0.520311288080162	-1.09154810156902	1.00642634403724	11.7677565203944	0.00176848156146772	0.00545059425680188
KAF5828490	-0.3022257801771	-0.433722279884592	5.04246066195326	11.7592929817158	0.00177331451043754	0.00546347892215011
KAF5830076	0.51264206683841	-0.156008171841074	4.10864692950168	11.7579400930611	0.00177408849501198	0.00546385327592141
KAF5830130	0.901829563286325	-0.375054826081131	1.90884431204013	11.7482481577556	0.00177964488772287	0.00547895084183505
KAF5836440	0.369392529018902	-0.652251791476209	2.61379631517696	11.7459643547038	0.001780957177948	0.00548097589420674
KAF5826602	-0.0200728973063613	-0.393280177008334	6.22788752078112	11.7407425397353	0.00178396195918995	0.00548755261751878
ACS95065	-0.173798442133217	0.833924123815649	1.92943760541779	11.7399738355124	0.00178440479788675	0.00548755261751878
KAF5838667	-0.215318226098844	-0.997515142583039	2.70672841299674	11.7291560898891	0.00179065049681708	0.00550473834814471
KAF5829385	0.401087334958673	-1.20877260229848	1.07281945369359	11.7173791002719	0.00179747933839583	0.00552066242127144
KAF5829727	0.167546985412888	-0.947136168365063	3.30554026759474	11.7172717489131	0.00179754172668814	0.00552066242127144
KAF5842191	0.0720652859008686	-0.252713773901661	8.60623129236775	11.71681316424	0.00179780826639685	0.00552066242127144
KAF5842745	0.979068615627028	-1.24255596352404	0.605334854735207	11.6991902391966	0.00180808648678103	0.00555018923764823
KAF5831687	0.789090985806447	-0.252417791193109	2.37926954834881	11.6916216847618	0.0018125219451605	0.00556176576356688
KAF5837579	-0.585420070278333	-0.310159870098589	5.22313180452975	11.6861635713208	0.0018157285654257	0.00556956447138271
KAF5837998	-0.0506755010723375	-0.470966222070035	5.12163332364342	11.6730546746122	0.00182345734382738	0.00558887330567042
KAF5842937	-0.215793893526442	-0.393330384370315	6.65991583747948	11.672337695797	0.00182388117929352	0.00558887330567042
KAF5837543	-0.0566531177935509	-0.975217121816618	2.3242643328319	11.6720933574735	0.00182402564418405	0.00558887330567042
KAF5839566	0.20754744176068	-0.68302891540297	2.75223836627071	11.6668868647271	0.00182710718785977	0.00559626759002844
KAF5830294	0.593448879301278	-0.209788803091374	3.04990920466241	11.6640953298186	0.00182876192794754	0.00559928789200463
KAF5828854	-0.354939586369323	-1.66733844805673	0.739113421900364	11.6617309669077	0.00183016483469867	0.00559934225750315
KAF5836797	0.000462342488404799	-0.250958371645552	6.76989659131564	11.6608879807888	0.00183066533151984	0.00559934225750315
KAF5839459	0.453388823058153	-0.956977417545089	1.57516542080886	11.660685355372	0.00183078565811364	0.00559934225750315
KAF5828995	0.565052866495725	-1.54677356077747	0.934203302807855	11.6420361074485	0.001841900302206	0.00563127898162578
KAF5839782	0.0711434878506058	-1.20146659100468	1.36336884468286	11.6380919810171	0.00184426111393438	0.00563643889346224
KAF5834043	1.03094090233024	-0.616411045275197	0.93362110504034	11.6306364599952	0.00184873346945855	0.00564804599534693
KAF5829213	-0.179333102873257	-0.804765857490149	2.89381871235094	11.6286317991809	0.00184993818841445	0.00564926643240293
KAF5837187	0.0682614209425656	-1.02354569423772	3.07708093665683	11.6277270878698	0.00185048218582293	0.00564926643240293
KAF5838703	1.36336904170199	-1.1064536747726	0.55392405848062	11.6233597105162	0.00185311091669558	0.0056552298893618
KAF5842865	0.321057948092123	-0.890298896811525	3.13878172915838	11.6097768188341	0.00186131465483044	0.00567819632770496
KAF5834446	-0.502885517428504	-2.49738494820787	0.302514752863614	11.5958235664408	0.00186978669144102	0.00569653503670571
KAF5843617	1.1515347451526	-1.47655157711185	0.710301101519036	11.5957919976589	0.00186980591061631	0.00569653503670571
KAF5829893	-0.217562610982114	-0.986862259332567	4.15557662314425	11.5954840648962	0.0018699933932787	0.00569653503670571
KAF5834067	0.268852638650047	-0.831799188235559	4.02714153138328	11.5953957819159	0.00187004714782708	0.00569653503670571
KAF5841679	0.828318904384398	-0.206602113507172	3.6325646747717	11.5925069609503	0.00187180712481081	0.00569982285933299
KAF5842926	0.0846690155128452	-0.100363145905394	11.5756675331773	11.5818325445911	0.00187832733235344	0.00571759835737103
KAF5828653	-0.412931096348847	-0.585496403697976	4.47695732560403	11.5736807659816	0.00188332467989641	0.00573072706012082
KAF5832793	-1.21485533873342	0.487272318684513	3.48956496645703	11.5558954224076	0.00189428226079634	0.00576197589971251
KAF5843773	0.199832840260509	-0.944965003032476	1.49919235294384	11.5519135611196	0.00189674577678955	0.00576737441352059
KAF5839187	-0.189621512420824	-1.25874217544418	1.89568162914555	11.53705369127	0.00190597275051168	0.00579332697378758
KAF5832631	6.08608793334977	5.94282829383431	-0.701740367824316	13.3386835177354	0.00191281945355821	0.00581202833965764
KAF5843054	-0.48401036047396	-1.18634051351724	1.81553171771615	11.5231583648942	0.00191464870677646	0.00581547634042294
KAF5835969	0.456138425958097	-1.37762750766633	1.23489876101569	11.515047042572	0.00191973476527028	0.00582881034241237
KAF5838285	0.0426588096065603	-0.291351242761221	7.55396307631155	11.5119135314309	0.00192170383986269	0.00583267414099679
KAF5827855	0.611629126886942	-0.0175980502445303	4.10999606967368	11.5094965394228	0.00192322428559688	0.00583517397376388
KAF5841271	0.255173758742533	-0.744569767968107	2.18147758125109	11.5047737625799	0.0019261993144277	0.00584208368671409
KAF5828703	0.402665647502719	-1.50049261683736	1.5287634556715	11.4986662904565	0.00193005465386933	0.00585165737563423
KAF5843487	0.734006794710235	-1.59539469094873	-0.158565892688808	11.4816683955581	0.00194083254301931	0.0058822047467404
KAF5839653	0.788534863371936	0.0184495256508145	2.4848986149995	11.4739487859778	0.00194575074587572	0.00589497711503737
KAF5827487	0.459037294655114	0.304682352182283	5.6708485257523	11.471826732921	0.00194710528975758	0.0058969474489801
KAF5828750	0.725460186102385	0.0387814154423378	3.58292444882388	11.4513776422115	0.00196021542580458	0.00593450613726955
KAF5830409	-0.175896016118631	0.0806371493323167	13.0928908750471	11.4481201251204	0.00196231344945658	0.00593871081523288
KAF5834013	0.603736657379728	-0.573236839572018	1.76062984125896	11.4369389884454	0.00196953488861898	0.00595841226780902
KAF5840785	0.72091873281612	0.0861823263156142	4.20389837176616	11.4313016152638	0.00197318771279719	0.0059653013777574
KAF5843678	0.625490064499923	-0.642308282491106	2.56225659623286	11.4312259701946	0.00197323678246812	0.0059653013777574
KAF5826196	1.80332606699669	-3.57185257285217	0.578684466788903	11.4299548379959	0.00197406155950667	0.00596564110404506
KAF5839235	-0.0292645013323539	-0.95348532657826	2.26607143467381	11.4251679708564	0.00197717117757006	0.00597089041360904
KAF5829050	0.841768727253159	-1.58979336901022	-0.238857826052855	11.4250857531364	0.00197722463780008	0.00597089041360904
KAF5829538	0.0238940376741461	-1.9669969899899	0.83313889961482	11.4222194711652	0.00197908943887202	0.0059743673255639
KAF5827768	0.269557773077101	-1.05210000554864	2.40076079739704	11.4020997296028	0.00199223783365103	0.00601189175459232
KAF5827946	0.277185170911139	-0.272121414445348	5.21681594631214	11.398290278413	0.00199473891507292	0.00601727077623221
KAF5825275	1.00141522458376	-1.70042469422417	1.5593286486502	11.3925561733293	0.00199851060229062	0.00602647741576581
KAF5825306	-1.01489185414529	0.405608361457384	1.30096846132533	11.3904630790389	0.00199988945776797	0.0060284644778074
KAF5841072	1.74563528893576	-0.606126216798205	-0.396805829715834	11.3857423109876	0.00200300344890454	0.00603567861861339
KAF5830676	1.5741704054257	-1.1071825309127	-0.141947982473018	11.3266840817771	0.00204244744799012	0.00615232191707529
KAF5837106	0.426360312342417	-1.06517759555539	0.948387468561393	11.3112623968755	0.00205289761607575	0.00618157664042372
KAF5826775	-0.537270498306117	0.00136978453460117	5.29593469716835	11.2981305437598	0.00206184583580202	0.00620628937059889
KAF5829905	1.53134221287265	-0.501879148845847	0.297222727055469	11.2651336821645	0.00208453398375465	0.00627081634792628
KAF5825574	0.382037614488721	-0.758513331557344	3.73597835907523	11.264777346297	0.00208478059620573	0.00627081634792628
KAF5827436	0.14863122452283	-1.59480966959597	0.754914948286594	11.2583278612677	0.00208925009639028	0.0062820037009595
KAF5835863	-0.0406761533673616	-0.646118549703904	4.21848998217983	11.2362651622743	0.00210462520133906	0.00632596246805934
KAF5836191	0.345415896562115	-1.14349905523588	1.18409335770483	11.2325641859796	0.00210721738895806	0.00633148131149437
KAF5826233	0.239706078437863	0.315407114115599	7.57705779755182	11.2198068906318	0.00211618156762788	0.00635613502414485
KAF5836926	0.795945268324116	-1.09233040712518	0.215523306077809	11.2049914999498	0.00212664837692192	0.00638528272081181
KAF5832415	0.0161571255533865	-0.707733817646509	3.5679692021932	11.2019237863485	0.00212882328029995	0.00638952191728737
KAF5839630	0.441414474739112	-1.29848158781408	2.15549909875401	11.1947694615845	0.00213390564454654	0.00640248150033418
KAF5833815	0.384542012360067	-1.66629435307789	0.395540098170943	11.1901040924457	0.00213722758234717	0.00641015178172463
KAF5830311	-0.484773996899616	-0.595201796261312	5.04592383879741	11.187144631665	0.002139338001703	0.00641418418412493
KAF5838334	-0.0317110413147051	0.454799729266063	4.6606262045384	11.1845957817436	0.00214115757946428	0.00641734200802932
KAF5827952	1.58417997593415	-1.33949832898013	0.250846792270578	11.1798672436833	0.00214453803021888	0.00642517404831948
KAF5835703	0.533915005655673	-0.903867529086142	2.63293331937662	11.1733622407994	0.00214919876754345	0.00643314296275204
KAF5841134	0.352838466192684	-1.85673955402206	0.157066796174761	11.1722771405005	0.00214997738701639	0.00643314296275204
KAF5831751	1.78818988633325	-1.72334532422716	0.220965090327738	11.1720447827098	0.00215014415979714	0.00643314296275204
KAF5829190	-0.159752614450465	0.532342352933408	7.51233367620702	11.1718684417919	0.00215027073713195	0.00643314296275204
KAF5829248	0.0269935190867596	-1.4331960994269	0.992320119221021	11.1653030877903	0.00215498959821126	0.00644495817693611
KAF5836986	1.11506745346545	-5.17538573810295	-1.06496217054066	12.8692746593647	0.00216089010065238	0.0064583496302133
KAF5829526	0.12465787206159	-0.61083761204411	3.31503561816538	11.1569517995744	0.0021610097520728	0.0064583496302133
KAF5842820	-0.391889150658727	-0.876085173787227	3.34194373291256	11.1477921504118	0.0021676354321574	0.00647469888143484
KAF5833902	1.52442480118198	-0.374272945331889	2.12266314954705	11.1472522628661	0.00216802670928389	0.00647469888143484
KAF5829664	1.7281500293864	0.00674839604583142	0.224904049061463	11.1402611118791	0.00217310098940887	0.00648753928175039
KAF5835819	1.19645841538099	-1.81003151632632	-0.0468652812100449	11.1335668631839	0.00217797289708106	0.00649976658594327
KAF5834223	1.67387108912048	-1.20122155417355	-0.281462452527391	11.1304032222747	0.00218027979513983	0.00650433309743531
KAF5830201	0.315008532037317	-0.882909845454107	3.81426096128388	11.1259216685206	0.00218355263449875	0.00651177698051727
KAF5834522	-1.59585673873147	0.199545831428436	1.32863721486071	11.1236480175442	0.00218521527574402	0.00651441535033124
KAF5843563	2.35164253117067	0.463040887549283	-0.254462549660321	11.1182167396579	0.00218919302205558	0.0065239510201756
KAF5838905	-1.02561739451248	0.160699183358588	2.77591127825703	11.1160177651171	0.00219080592842615	0.00652643502121686
KAF5840781	0.742724751070176	-0.304644246965715	2.20405623353287	11.0966181341631	0.00220509604025252	0.00656666936026834
KAF5843464	0.061565583505567	-0.496742755709148	4.30808568786506	11.0920046518308	0.00220851056529498	0.0065744996351867
KAF5833518	-0.782376799402817	-4.2817983477336	0.446625152091643	11.0887759547641	0.00221090389163429	0.00657928542592235
KAF5833502	0.127789820602617	0.388082717307555	6.41168363464055	11.0722236686404	0.00222322166694775	0.00661359084867511
KAF5833739	0.75325016349711	-0.850036182204813	1.35259628124963	11.0658384700358	0.00222799497101288	0.00662543674973786
KAF5835282	0.537032698017401	-0.59119665777541	3.23133415299721	11.0551317379618	0.00223602600682658	0.0066439155773797
KAF5840027	-0.0316911257992007	-0.530481631247482	4.81689452081499	11.0542137685988	0.00223671615517765	0.0066439155773797
KAF5843474	0.786718412956477	-0.232303195387539	2.93819593711085	11.0536069036876	0.00223717254662046	0.0066439155773797
KAF5828930	0.165662349438074	0.434728258568606	8.30646216577975	11.0533276384987	0.00223738260427642	0.0066439155773797
KAF5841043	1.14437300067193	-0.536968958818216	2.07763829708682	11.0513843392696	0.002238844958727	0.00664590134150298
KAF5830196	0.442106859808545	-0.63150441578225	2.78107673574668	11.0478695075416	0.00224149277141629	0.00665140342588235
KAF5836548	1.67489982308738	-1.73143836399685	0.0990659313385563	11.0358615218697	0.00225056657993029	0.00667442851325313
KAF5843106	2.32880575955537	-4.87945711433909	-0.625784593007027	12.715028664562	0.00225084620509038	0.00667442851325313
KAF5835857	-0.00174083380456209	-1.01963115496081	4.10832937788699	11.0232059720538	0.00226017661528106	0.00669972353145614
ACS95038	-0.251135618041633	-0.755325877649645	6.20995765891872	11.01623269364	0.00226549246285319	0.00671310470061308
KAF5836164	1.11610182990754	-0.732348930360207	0.570591976683704	11.0151586437819	0.00226631253815226	0.00671315924813832
KAF5842224	0.898872077796525	-0.935386001170457	0.252194524784547	11.0071642114075	0.00227242757834343	0.00672889269485429
KAF5832042	-0.331547786441087	-0.0677241795823704	8.37373521234584	11.0018400417779	0.00227651089077881	0.00673860098953049
KAF5828022	0.269497209271455	-0.156559958373879	6.69845515134853	10.9983879289151	0.00227916307172529	0.0067440676899744
KAF5831466	1.3394098833041	-0.292371749144492	1.52554461749804	10.9968235929517	0.00228036611494197	0.00674524402915015
KAF5837752	1.94374111797957	-0.828538354812876	-0.108358908511047	10.9890350714273	0.00228636698211539	0.00676060632352904
KAF5827580	-0.0192141231741438	-0.348112412211946	5.31881252951203	10.9812791075905	0.00229236126865251	0.006775938321107
KAF5838691	1.85988934303736	-1.73669710203127	0.2175284645813	10.9583918741098	0.00231015820986623	0.00682613438582209
KAF5842504	-0.682054366965855	-0.111021972108866	4.20692572686119	10.9567231065428	0.00231146218885236	0.0068275782608288
KAF5829933	0.171685460147204	-0.593788961762505	4.06574391025608	10.9460196249811	0.00231984657221555	0.00684992778410895
KAF5827748	0.109629751136464	-0.847319852189411	2.92944050849547	10.9428020209054	0.00232237402945812	0.00685497360686721
KAF5834148	0.24115788818186	-2.7034569222839	1.7982986768655	10.9232875667253	0.002337772529779	0.00689799406778342
KAF5835643	0.435957929824013	-0.14921473671323	3.99999322074846	10.9167953676195	0.00234292206082234	0.00690928546769157
KAF5826163	1.08817935087086	-0.144399254871334	1.40314543208704	10.9163832099848	0.00234324943017006	0.00690928546769157
KAF5839717	2.01229931121177	-0.243198391189527	0.362903301918631	10.8998439439998	0.00235643087070225	0.00694486125483669
KAF5834988	0.740706226326775	0.546074957925211	3.31858420083213	10.8991654842978	0.00235697345190421	0.00694486125483669
KAF5835958	0.277244371103098	-1.0188091850609	2.20204860227214	10.892031370436	0.00236268770517045	0.00695924968100504
KAF5840035	0.330895835944708	-0.455259234834937	2.9642968573458	10.8775458888791	0.0023743405407276	0.00699111381436461
KAF5836006	-0.684264985066233	-2.44751332837175	0.622169765608314	10.8707239642388	0.00237985188868155	0.00700487863473436
KAF5837075	1.1091446744132	0.108232114865924	1.37287889881415	10.8679163549471	0.00238212450008087	0.00700910420368138
KAF5831103	0.45229794835869	-0.320002985703266	3.58552342480255	10.8635712870137	0.00238564664747669	0.00701700211660336
KAF5829988	-0.0201096194614089	-0.342705475086544	5.75563297752262	10.8621516058468	0.00238679878269846	0.00701792591513935
KAF5831926	0.741687093308238	-1.19091078673897	0.570528763173863	10.8600137869526	0.00238853495659338	0.00701842296452052
KAF5828547	1.62593676334558	-1.2635742179089	-0.649842469904234	10.8598794915309	0.00238864407080051	0.00701842296452052
KAF5826437	-0.389737376923551	-1.03849966308527	1.85911217322742	10.8476185886135	0.00239863077881968	0.00704529433245738
KAF5843334	-0.28386208785518	-0.452426175950736	4.6029986723565	10.8460278645216	0.00239993005316078	0.00704663894290616
KAF5838023	0.205594031243962	-0.406015388340598	4.37240745953325	10.8402559982261	0.00240465137843989	0.00705802686402229
KAF5835497	3.29862730024136	1.42837183235045	-0.347844523115668	10.8352420477117	0.00240876162409636	0.00706566137345721
KAF5829657	0.0223069772561061	-0.449908352730969	5.0959039000966	10.8350247305868	0.00240893995954387	0.00706566137345721
KAF5839416	0.0380554178293147	-0.654843292870496	3.89112798756643	10.8123442502393	0.00242763794596306	0.00711801126032726
KAF5841203	0.876364365951263	0.579798917336865	4.3154166003279	10.8072298785026	0.0024318778826136	0.00712794728351638
KAF5834767	-0.625981328657107	-1.07126075265334	1.79006308827993	10.792956290229	0.00244375727897491	0.00716026013090828
KAF5842509	1.84694057540359	0.218308897439978	0.839871402920502	10.7770397963332	0.00245708475383733	0.0071967917903581
KAF5831219	0.0235818928438363	-0.444768667023992	4.98841603298993	10.7670157585706	0.00246552222296308	0.00721898010317932
KAF5835048	2.17781368110132	-1.83961925161179	0.691725843664678	10.7494274911897	0.00248040935586795	0.00725953926900874
KAF5837780	0.606756390811322	-0.74107675066833	1.0958039596771	10.7477593243188	0.00248182682562992	0.00725953926900874
KAF5832251	0.156446823275638	-0.870654905664755	1.75910298135143	10.7475846884059	0.00248197527193361	0.00725953926900874
KAF5829456	0.587761332158344	-0.793047257824563	1.52201919354157	10.7454192680268	0.00248381682056221	0.00726238898581981
KAF5837234	0.645961358051396	0.0989377787556445	3.76195514654472	10.7432536249525	0.00248566016947647	0.00726524197528656
KAF5833973	-0.152630385666405	-1.09765837550286	2.02307284685895	10.7303261213354	0.00249669738347095	0.00729495599762238
KAF5832628	0.172905245501932	-0.234395973256887	5.37810966809355	10.7274222759119	0.00249918456062017	0.00729967614601791
KAF5831659	1.74634288683029	-1.24902606332342	1.81608836374176	10.7118643896889	0.00251255991227961	0.00733618434638405
KAF5832330	-0.152664561948176	0.0834412528969365	13.1310360745491	10.7059841423909	0.00251763720875207	0.00734844684074237
KAF5831784	1.35685649370073	-3.03219331975398	-0.927858824440371	10.6921905523277	0.00252959480602645	0.0073791856020998
KAF5836832	0.702550484907842	-1.31891749366012	0.271297588535365	10.6918038951803	0.00252993096054795	0.0073791856020998
KAF5830086	0.547641842640802	-1.33422315525446	0.288818845570553	10.6871506994307	0.0025339805185782	0.00738842369866778
KAF5842882	0.628795643571238	-0.781101893478307	1.13266018518832	10.6853006860929	0.00253559266037758	0.00739055097041484
KAF5837533	1.50019233230731	-1.10136769461621	-0.505280769384188	10.674477237832	0.00254504870958997	0.00741377804496982
KAF5833320	-1.4566296125274	-1.75591817914822	0.519558951858767	10.6741534801987	0.00254533220435732	0.00741377804496982
KAF5826693	0.367879859451289	-1.26866480912304	2.24153982772577	10.6676383613866	0.00255104501393202	0.00742783412610108
KAF5843488	0.240031498276146	-0.897871075037097	3.63124690382167	10.6631821255226	0.00255496118724139	0.00743665101910302
KAF5843491	1.07939089305895	-4.8767856617135	-1.29284332951751	12.2231894660002	0.00256980274247666	0.00747603095213761
KAF5833140	0.0699509587854708	-0.280644124727688	5.95896093377039	10.64528336855	0.00257076230349154	0.00747603095213761
ACS95088	-0.5567832255733	-0.165169198268846	7.76631389787997	10.6448244034767	0.00257116899237596	0.00747603095213761
KAF5843676	0.703608735103438	-0.955602480173766	1.51743600510484	10.6402461315232	0.00257522995216678	0.00748523971518383
KAF5828647	0.3517132451677	-0.159243284409531	5.84053226738493	10.6383642860614	0.00257690135443627	0.00748749893894841
KAF5831469	0.157202975932373	-0.644564831267934	3.56316260523878	10.6269991450271	0.00258702277463711	0.00751430062948705
KAF5833626	0.424876036081371	-1.27631523469843	0.974992551123399	10.6247612469196	0.00258902129045817	0.00751749801882686
KAF5833224	-0.0713631665588358	-0.632546141918733	5.19333306175092	10.6161340782716	0.00259674268073038	0.00753730440500387
KAF5831532	0.213948268547928	-0.805320059863915	2.93217898266918	10.6122592142001	0.00260021954844499	0.00754478118457323
KAF5834809	0.671429665647704	-1.53840378195277	0.20946845264127	10.6064249109881	0.00260546495259756	0.00755738258159058
KAF5843036	-0.0695455805853068	-1.00608162256135	2.57957360349377	10.5923721624127	0.00261815053563312	0.00759154867915228
KAF5831933	0.563703683680287	-1.04682454929756	0.91835484804357	10.5907214085117	0.0026196454635558	0.00759325410585542
KAF5829317	0.202749201536033	-1.0854528328648	2.21144336927791	10.5896306402206	0.00262063381877139	0.0075934905184746
KAF5842375	0.38456573835141	0.876920900264455	3.2019876210732	10.5793412479413	0.00262997879195501	0.00761793234307551
KAF5829910	0.00757658590311895	-2.09739158986086	-0.00744279802785706	10.5779434526341	0.0026312513175276	0.00761898289521996
KAF5837173	0.825134630099438	-1.32182264567766	1.66894969639524	10.571297493428	0.00263731160596773	0.00763389125073411
KAF5834411	0.548387059708347	-1.5893167751212	0.0488534476702408	10.568063745653	0.00264026633093879	0.00763980312898459
ACS95043	0.723406324325552	0.033750566682023	11.1005424787226	10.55940145654	0.00264820044149166	0.00766011416133027
KAF5829717	-0.624681738876635	-0.378662097256655	4.69867493091909	10.539327341376	0.00266669533504457	0.00771094845844724
