Reaction,Pvalue,Padj,Reject,FC,Padj_bootstrap
T_NDT1_NAD_FAD__chlomem,0.0,0.0,True,1.0,
R03370__chlo,0.0,0.0,True,0.8848542877883935,
R02100__cytop,0.0,0.0,True,-0.9978242419262106,
R01655__cytop,0.0,0.0,True,0.8059746204902122,
BMGR0427__er,3.952523473830566e-17,4.331653919101629e-17,True,0.765142150803461,
R01992__cytop,0.0,0.0,True,0.7602805174184548,
R01280__er,0.0,0.0,True,0.7565142891161736,
BMGR1317__er,0.0,0.0,True,0.9904807234650167,
R01845__cytop,0.0,0.0,True,0.804497472769448,
R00369__mito,0.0,0.0,True,1.0,
BMGR4741__ermem,0.0,0.0,True,0.9162983432336476,
BMGR0052__chlo,0.0,0.0,True,0.9148359449179565,
R00275__mito,0.0,0.0,True,0.9758817702503509,
R00352__cytop,0.0,0.0,True,0.8429723353608047,
TR2900012th__chlomem,0.0,0.0,True,0.783510828142123,
GDPPYPHOSKIN_RXN__cytop,0.0,0.0,True,0.8552894330253217,
BMGR0059__chlo,1.060318366101716e-16,1.1609845074423178e-16,True,-1.0,
R00289__cytop,0.0,0.0,True,0.8013518935064108,
BMGR0527__mito,0.0,0.0,True,0.6987434875881092,
R02035__cytop,0.0,0.0,True,0.7463190011985711,
RXN_13268__chlo,0.0,0.0,True,0.866274207698802,
T_PC180180__ermem,0.0,0.0,True,0.7908309455587393,
R01061__cytop,0.0,0.0,True,-1.0,
BMGR5424__lip,0.0,0.0,True,1.0,
T_GLNtm_1__mitmem,0.0,0.0,True,0.7349777120817466,
BMGR3302__lip,0.0,0.0,True,0.9885706051170982,
BMGR0590__er,0.0,0.0,True,-0.9055155875299759,
T_AHCYStn__nucmem,0.0,0.0,True,0.7304514314532298,
T_ABCFACOA182th__chlomem,0.0,0.0,True,0.9591799681113419,
TO0000080tr__ermem,0.0,0.0,True,0.8747603470345472,
R00943__cytop,0.0,0.0,True,0.8059234768930449,
T_URATEtx__permem,0.0,0.0,True,0.999589771613955,
BMGR0161__er,3.3678827421011397e-76,3.8087295580190967e-76,True,0.8706270627062705,
R02740__cytop,1e-323,1.5e-323,True,-0.749100552417886,
R01786__chlo,0.0,0.0,True,0.7930210692504963,
BMGR1525__chlo,5.8898576431463905e-238,7.125532873573936e-238,True,-1.0,
R04496__cytop,0.0,0.0,True,1.0,
BMGR1518__chlo,0.0,0.0,True,-1.0,
BMGR4829__chlomem,0.0,0.0,True,0.9953073008036518,
T_GLYth__chlomem,0.0,0.0,True,0.7961599099892971,
R00127__chlo,0.0,0.0,True,0.8121231749627326,
R04866__nucl,0.0,0.0,True,0.7304552738338416,
BMGR1712__er,0.0,0.0,True,-1.0,
R00253__cytop,0.0,0.0,True,0.8229937058618977,
BMGR1021__er,0.0,0.0,True,0.8006825938566554,
BMGR1274__er,0.0,0.0,True,-1.0,
T_O2tm__mitmem,0.0,0.0,True,0.8389206774663228,
BMGR6110__mito,0.0,0.0,True,0.8515901060070672,
R04568__chlo,0.0,0.0,True,0.8537109930020422,
ETCHLAS__chlo,0.0,0.0,True,0.8181930959020461,
R01791__chlo,0.0,0.0,True,0.7930088738795423,
T_DUDPtn__nucmem,0.0,0.0,True,-1.0,
FACOAL162n6__chlo,0.0,0.0,True,0.7901654431403892,
BMGR4830__ermem,0.0,0.0,True,-0.9938329534790186,
BMGR5609__lip,0.0,0.0,True,0.8655140452620838,
T_FALDtm__mitmem,0.0,0.0,True,0.7861168856239837,
R01736__mito,0.0,0.0,True,1.0,
R00115__chlo,0.0,0.0,True,0.9519818329107809,
R00238__pero,0.0,0.0,True,0.9082484581874889,
T_FALDtx__permem,0.0,0.0,True,0.9999426494650759,
T_COAtr__ermem,0.0,0.0,True,0.8227655073815952,
T_H2Otv__vacmem,0.0,0.0,True,0.8367248266965618,
R01676__cytop,0.0,0.0,True,0.999589771613955,
R04969__chlo,0.0,0.0,True,0.8559333068513202,
R12391__cytop,0.0,0.0,True,0.8445460519578376,
RXN_13441__er,0.0,0.0,True,0.7755681818181819,
R08162__chlo,0.0,0.0,True,0.9136214377064032,
T_COAtn__nucmem,0.0,0.0,True,0.8445460519578376,
BMGR1044__er,5.083384050378214e-23,5.596071140555936e-23,True,-1.0,
BMGR0194__chlo,0.0,0.0,True,0.9053627523437133,
T_FA161th__chlomem,0.0,0.0,True,-1.0,
R04463__chlo,0.0,0.0,True,0.9869210471981668,
BMGR1486__er,0.0,0.0,True,0.9995887925826883,
BMGR0400__chlo,0.0,0.0,True,0.8809691866004267,
R07763__chlo,0.0,0.0,True,0.8746610914457968,
R00719__cytop,0.0,0.0,True,0.8691773191542019,
R01271__cytop,0.0,0.0,True,0.8445229607671156,
R00429__nucl,0.0,0.0,True,0.829994697286769,
T_FA180COAtr__ermem,0.0,0.0,True,0.827418730561113,
BMGR0185__chlo,0.0,0.0,True,-1.0,
R00722__cytop,0.0,0.0,True,0.8691773191542019,
R01655__chlo,0.0,0.0,True,0.778375372500736,
T_FA182COAtr__ermem,0.0,0.0,True,0.9591799681113419,
BMGR1315__er,3.0365914107216257e-06,3.247797899918799e-06,True,0.8133333333333332,
T_FA120h__chlomem,0.0,0.0,True,0.7611971550319653,
BMGR2315__er,0.0,0.0,True,-1.0,
BMGR5281__mito,0.0,0.0,True,0.7922752934850793,
R06946__chlo,0.0,0.0,True,0.9480021189687441,
BMGR4800__ermem,0.0,0.0,True,-1.0,
FACOAL183__chlo,0.0,0.0,True,0.9982736100557876,
R01130__cytop,0.0,0.0,True,0.9933538251266467,
BMGR5680__er,0.0,0.0,True,0.9998515878119099,
EX_C00009__dra,0.0,0.0,True,0.8168265042724999,
R03286__cytop,0.0,0.0,True,0.8135721848340808,
R02147__cytop,0.0,0.0,True,1.0,
BMGR4797__ermem,0.0,0.0,True,-1.0,
R00006__chlo,0.0,0.0,True,0.8854252962814799,
BMGR5422__lip,1.4978274993369265e-24,1.6511218376369636e-24,True,1.0,
T_FA181tr__ermem,0.0,0.0,True,0.9308868532121285,
T_FA181COAtr__ermem,0.0,0.0,True,0.9699691421988486,
R00355__cytop,0.0,0.0,True,1.0,
T_CTPtn__nucmem,1.3981651773175553e-20,1.5329658558481718e-20,True,-0.8948751642575558,
T_G3PEtm__mitmem,0.0,0.0,True,-1.0,
R01280__chlo,0.0,0.0,True,0.8302612556114551,
R04014__chlo,0.0,0.0,True,0.7611971550319653,
R02423__er,0.0,0.0,True,0.999589771613955,
T_FA204tr__ermem,0.0,0.0,True,0.8638606468159475,
BMGR0197__chlo,0.0,0.0,True,0.9956441020404578,
BMGR5850__lip,0.0,0.0,True,1.0,
TR2000864th__chlomem,0.0,0.0,True,0.8311586091203109,
PSIICSb__chlo,0.0,0.0,True,0.8199727827500184,
SQDGS_182_160__chlo,0.0,0.0,True,0.6991447770311545,
R00115__mito,0.0,0.0,True,0.9684549650867105,
R03443__chlo,0.0,0.0,True,0.8171028402914364,
R01059__cytop,0.0,0.0,True,0.8017994185587571,
R10092__mito,0.0,0.0,True,-0.9910409171386315,
R01528__chlo,0.0,0.0,True,0.7824637151207462,
R04242__cytop,0.0,0.0,True,-1.0,
T_H2Otr__ermem,0.0,0.0,True,0.9003031652922702,
R00405__mito,0.0,0.0,True,0.6935575989499335,
BMGR5651__er,0.0,0.0,True,1.0,
BMGR5740__er,0.0,0.0,True,0.9998543834316957,
R03778__pero,0.0,0.0,True,0.9069704681147144,
BMGR0060__chlo,0.0,0.0,True,0.9102483229497379,
R04173__chlo,0.0,0.0,True,0.7058019731096385,
BMGR6676__er,0.0,0.0,True,0.9998949783399143,
R04441__mito,0.0,0.0,True,-1.0,
T_PItn__nucmem,0.0,0.0,True,-1.0,
BMGR0217__chlo,2.1317304083353323e-15,2.3330711049149e-15,True,-1.0,
T_FA181th__chlomem,0.0,0.0,True,-1.0,
BMGR1548__er,0.0,0.0,True,-1.0,
BMGR0011__er,0.0002322100494248541,0.00024695675112821583,True,-1.0,
BMGR0202__chlo,0.0,0.0,True,0.8275625918782041,
T_FALDtn__nucmem,0.0,0.0,True,0.7304514314532298,
rxn28968__er,0.0,0.0,True,0.9199048003171778,
BMGR0554__er,3.0365914107216257e-06,3.247797899918799e-06,True,0.8133333333333332,
ETZEA__chlo,0.0,0.0,True,0.8155883320712048,
T_H2Otn__nucmem,0.0,0.0,True,0.797332092944707,
BMGR5550__ermem,0.0,0.0,True,-1.0,
R03051__chlo,0.0,0.0,True,0.8854252962814799,
R04559__chlo,0.0,0.0,True,0.9870075854061118,
T_G3PCtm__mitmem,1.3981651773175553e-20,1.5329658558481718e-20,True,-0.8948751642575558,
TE_162n6__cytop,0.0,0.0,True,0.8701969555827781,
R00935__mito,0.0,0.0,True,0.7303523404406306,
ETANTHPSII__chlo,0.0,0.0,True,0.9141136654124722,
BMGR5659__er,0.0,0.0,True,0.9796790746621715,
R03082__cytop,0.0,0.0,True,1.0,
BMGR5900__cytop,0.0,0.0,True,0.772059635560464,
R02112__chlo,0.0,0.0,True,0.7930088738795423,
R00330__chlo,0.0,0.0,True,0.823746881779472,
R00275__chlo,0.0,0.0,True,0.9750291264443798,
R04746__pero,0.0,0.0,True,0.9069704681147144,
BMGR5543__er,0.0,0.0,True,-1.0,
RXN0_5393__pero,0.0,0.0,True,0.9150199686169532,
R01209__mito,0.0,0.0,True,-1.0,
BMGR0031__chlo,0.0,0.0,True,0.9663026771936485,
